Year,CHIRPS_Precipitation,Region
2024,1239.9012311846018,Surin
2000,-3659634.0,Ninh Thuan
2001,-3649635.0,Ninh Thuan
2002,-3649635.0,Ninh Thuan
2003,-3649635.0,Ninh Thuan
2004,-3659634.0,Ninh Thuan
2005,-3649635.0,Ninh Thuan
2006,-3649635.0,Ninh Thuan
2007,-3649635.0,Ninh Thuan
2008,-3659634.0,Ninh Thuan
2009,-3649635.0,Ninh Thuan
2010,-3649635.0,Ninh Thuan
2011,-3649635.0,Ninh Thuan
2012,-3659634.0,Ninh Thuan
2013,-3649635.0,Ninh Thuan
2014,-3649635.0,Ninh Thuan
2015,-3649635.0,Ninh Thuan
2016,-3659634.0,Ninh Thuan
2017,-3649635.0,Ninh Thuan
2018,-3649635.0,Ninh Thuan
2019,-3649635.0,Ninh Thuan
2020,-3659634.0,Ninh Thuan
2021,-3649635.0,Ninh Thuan
2022,-3649635.0,Ninh Thuan
2023,-3649635.0,Ninh Thuan
2024,-3659634.0,Ninh Thuan
2000,1095.5369554758072,Atacora
2001,1065.5426798462868,Atacora
2002,1101.191465973854,Atacora
2003,1410.6359664797783,Atacora
2004,1105.5691093206406,Atacora
2005,1192.7828654646873,Atacora
2006,978.678170800209,Atacora
2007,1170.9118495583534,Atacora
2008,1187.8238533735275,Atacora
2009,1309.2025463581085,Atacora
2010,1233.4811349511147,Atacora
2011,1095.6267631053925,Atacora
2012,1281.920403957367,Atacora
2013,991.1657521724701,Atacora
2014,1000.6887638568878,Atacora
2015,1194.3280937671661,Atacora
2016,1058.3008241653442,Atacora
2017,1027.3692982196808,Atacora
2018,1105.5228370260447,Atacora
2019,1234.2443334717282,Atacora
2020,1183.0105321419728,Atacora
2021,1124.5446637868881,Atacora
2022,1085.976471453905,Atacora
2023,1157.1657453775406,Atacora
2024,1130.318400195938,Atacora
2000,3377.470093011856,Laguna
2001,2091.0090395212173,Laguna
2002,2115.273462295532,Laguna
2003,1674.8253824710846,Laguna
2004,1742.6160151958466,Laguna
2005,2519.45733499527,Laguna
2006,2532.435009241104,Laguna
2007,2418.5365636348724,Laguna
2008,2853.8257982730865,Laguna
2009,2834.4376583099365,Laguna
2010,2314.036381483078,Laguna
2011,3035.529796361923,Laguna
2012,3000.7304968833923,Laguna
2013,2979.7799818515778,Laguna
2014,2374.954783678055,Laguna
2015,2008.8906381130219,Laguna
2016,2293.4519686698914,Laguna
2017,2882.2581474781036,Laguna
2018,2108.549497127533,Laguna
2019,2078.5484388095792,Laguna
2020,2756.0273936390877,Laguna
2021,2423.0195713043213,Laguna
2022,2960.6396276950836,Laguna
2023,2416.919394016266,Laguna
2024,2734.5176426768303,Laguna
2000,1208.4933305978775,Veracruz de Ignacio de la Llave
2001,1147.6725249290466,Veracruz de Ignacio de la Llave
2002,986.1555168628693,Veracruz de Ignacio de la Llave
2003,1154.2690167427063,Veracruz de Ignacio de la Llave
2004,1017.529604434967,Veracruz de Ignacio de la Llave
2005,1171.275208234787,Veracruz de Ignacio de la Llave
2006,1119.5526484251022,Veracruz de Ignacio de la Llave
2007,1052.0284564495087,Veracruz de Ignacio de la Llave
2008,1289.8320952653885,Veracruz de Ignacio de la Llave
2009,1150.6057298183441,Veracruz de Ignacio de la Llave
2010,1384.379733800888,Veracruz de Ignacio de la Llave
2011,1159.0535807609558,Veracruz de Ignacio de la Llave
2012,1311.2630999088287,Veracruz de Ignacio de la Llave
2013,1375.1832733154297,Veracruz de Ignacio de la Llave
2014,1161.668535232544,Veracruz de Ignacio de la Llave
2015,1178.2819874286652,Veracruz de Ignacio de la Llave
2016,1007.4632890224457,Veracruz de Ignacio de la Llave
2017,1384.333045244217,Veracruz de Ignacio de la Llave
2018,1016.4716891944408,Veracruz de Ignacio de la Llave
2019,919.7559968899386,Veracruz de Ignacio de la Llave
2020,1090.0625293224664,Veracruz de Ignacio de la Llave
2021,1084.2206528186798,Veracruz de Ignacio de la Llave
2022,1056.5647049844265,Veracruz de Ignacio de la Llave
2023,1101.7441563606262,Veracruz de Ignacio de la Llave
2024,1538.4226419806946,Veracruz de Ignacio de la Llave
2000,1006.5008720159531,Madhya Pradesh
2001,920.4604029655457,Madhya Pradesh
2002,729.1089140847325,Madhya Pradesh
2003,1128.360536813736,Madhya Pradesh
2004,825.3046627044678,Madhya Pradesh
2005,1207.970977306366,Madhya Pradesh
2006,1275.755429700017,Madhya Pradesh
2007,881.8410993814468,Madhya Pradesh
2008,838.682697892189,Madhya Pradesh
2009,964.6233150959015,Madhya Pradesh
2010,954.5621709823608,Madhya Pradesh
2011,1223.9552549421787,Madhya Pradesh
2012,929.6759279966354,Madhya Pradesh
2013,1692.3048200011253,Madhya Pradesh
2014,985.1745579242706,Madhya Pradesh
2015,924.4180941581726,Madhya Pradesh
2016,1581.8861576914787,Madhya Pradesh
2017,935.6480038166046,Madhya Pradesh
2018,1072.594208061695,Madhya Pradesh
2019,1930.9739053532041,Madhya Pradesh
2020,1168.1265323553234,Madhya Pradesh
2021,1167.7102868556976,Madhya Pradesh
2022,1668.457034252584,Madhya Pradesh
2023,985.8603004217148,Madhya Pradesh
2024,1388.1309829940437,Madhya Pradesh
2000,1492.381713628769,Corrientes
2001,1531.8354115486145,Corrientes
2002,2034.6008348464966,Corrientes
2003,1609.0960421562195,Corrientes
2004,1173.599667429924,Corrientes
2005,1129.2284617424011,Corrientes
2006,1131.8047194480896,Corrientes
2007,1425.9713670015335,Corrientes
2008,1069.8372789621353,Corrientes
2009,1451.2258994579315,Corrientes
2010,1271.4578506946564,Corrientes
2011,1175.1490561962128,Corrientes
2012,1400.492594718933,Corrientes
2013,1370.3833122253418,Corrientes
2014,1816.0349897146225,Corrientes
2015,1902.4679627418518,Corrientes
2016,1750.6829031705856,Corrientes
2017,1649.8768658638,Corrientes
2018,1472.9377977757515,Corrientes
2019,1801.1583730030393,Corrientes
2020,1101.9876642088723,Corrientes
2021,1064.7772908210754,Corrientes
2022,991.234985579199,Corrientes
2023,1412.4842644929886,Corrientes
2024,1614.6821094013053,Corrientes
2000,1282.1425569057465,Ciudad Autonoma De Buenos Aires
2001,1403.9306293725967,Ciudad Autonoma De Buenos Aires
2002,1439.9762811660767,Ciudad Autonoma De Buenos Aires
2003,1316.5163660049438,Ciudad Autonoma De Buenos Aires
2004,963.031669318676,Ciudad Autonoma De Buenos Aires
2005,948.1267206668854,Ciudad Autonoma De Buenos Aires
2006,1219.6081433296204,Ciudad Autonoma De Buenos Aires
2007,1146.2638873457909,Ciudad Autonoma De Buenos Aires
2008,792.1237623095512,Ciudad Autonoma De Buenos Aires
2009,1230.3337271809578,Ciudad Autonoma De Buenos Aires
2010,1018.8631435036659,Ciudad Autonoma De Buenos Aires
2011,794.3892737627029,Ciudad Autonoma De Buenos Aires
2012,1502.0456782579422,Ciudad Autonoma De Buenos Aires
2013,908.6606037318707,Ciudad Autonoma De Buenos Aires
2014,1697.8880409002304,Ciudad Autonoma De Buenos Aires
2015,988.4370592832565,Ciudad Autonoma De Buenos Aires
2016,1145.2730285525322,Ciudad Autonoma De Buenos Aires
2017,1109.4347632527351,Ciudad Autonoma De Buenos Aires
2018,1261.5243952061444,Ciudad Autonoma De Buenos Aires
2019,1148.672814697241,Ciudad Autonoma De Buenos Aires
2020,768.096663920307,Ciudad Autonoma De Buenos Aires
2021,836.464875370264,Ciudad Autonoma De Buenos Aires
2022,694.0304374599982,Ciudad Autonoma De Buenos Aires
2023,880.9417756199837,Ciudad Autonoma De Buenos Aires
2024,1122.5591636420065,Ciudad Autonoma De Buenos Aires
2000,3120.9327578544617,Kampot
2001,2552.305107831955,Kampot
2002,1958.871119260788,Kampot
2003,2477.08193898201,Kampot
2004,2092.2148616313934,Kampot
2005,2347.9576120376587,Kampot
2006,2595.5911469459534,Kampot
2007,2830.696987390518,Kampot
2008,2630.732935667038,Kampot
2009,2965.175557374954,Kampot
2010,2520.4368847608566,Kampot
2011,2696.9651139974594,Kampot
2012,3012.891919732094,Kampot
2013,2687.6886167526245,Kampot
2014,2255.709442138672,Kampot
2015,2214.583532810211,Kampot
2016,2846.43643951416,Kampot
2017,2473.0108699798584,Kampot
2018,2347.6807425022125,Kampot
2019,2107.4949393756688,Kampot
2020,2484.277593791485,Kampot
2021,2961.3143928050995,Kampot
2022,2884.6907289028168,Kampot
2023,2359.4225511550903,Kampot
2024,2842.966416746378,Kampot
2000,2562.626118183136,Litoral
2001,2423.168296456337,Litoral
2002,2748.075392603874,Litoral
2003,2658.43114733696,Litoral
2004,2416.145607829094,Litoral
2005,2347.7128425836563,Litoral
2006,2528.4884856939316,Litoral
2007,2812.5964854955673,Litoral
2008,2438.1747193932533,Litoral
2009,2462.047689318657,Litoral
2010,2442.379203557968,Litoral
2011,2254.309788644314,Litoral
2012,2302.713406085968,Litoral
2013,2471.3819237351418,Litoral
2014,2417.952366232872,Litoral
2015,1850.1490569114685,Litoral
2016,2380.8921976685524,Litoral
2017,2221.744723200798,Litoral
2018,2608.6776098012924,Litoral
2019,2602.9477259516716,Litoral
2020,2737.0159527659416,Litoral
2021,3144.9509977400303,Litoral
2022,2229.091470360756,Litoral
2023,2038.536225438118,Litoral
2024,1944.5902789086103,Litoral
2000,481.3751151561737,Kilis
2001,512.5755126476288,Kilis
2002,432.91789758205414,Kilis
2003,540.2284156680107,Kilis
2004,521.5003745555878,Kilis
2005,406.1924065351486,Kilis
2006,407.2230361700058,Kilis
2007,417.0520588159561,Kilis
2008,351.32998210191727,Kilis
2009,519.4450542926788,Kilis
2010,448.6198908686638,Kilis
2011,462.5474913716316,Kilis
2012,638.9971569180489,Kilis
2013,356.094366312027,Kilis
2014,355.95248901844025,Kilis
2015,433.322016954422,Kilis
2016,362.1896959543228,Kilis
2017,298.0477514863014,Kilis
2018,527.7668160200119,Kilis
2019,538.4828653818274,Kilis
2020,345.58038303725243,Kilis
2021,330.25716185569763,Kilis
2022,337.55519525601994,Kilis
2023,314.5969469547272,Kilis
2024,371.2614418140147,Kilis
2000,3067.2727464437485,Manufahi
2001,2252.2146117687225,Manufahi
2002,1541.0150656700134,Manufahi
2003,1823.9903408288956,Manufahi
2004,1735.0777070522308,Manufahi
2005,1661.7038342952728,Manufahi
2006,2132.536370754242,Manufahi
2007,2134.2963520288467,Manufahi
2008,2636.1054451465607,Manufahi
2009,1859.7301108837128,Manufahi
2010,3370.2042503356934,Manufahi
2011,3065.578553557396,Manufahi
2012,2236.6572988033295,Manufahi
2013,2778.8477224111557,Manufahi
2014,1669.5232453346252,Manufahi
2015,1788.943523645401,Manufahi
2016,2520.4263706207275,Manufahi
2017,2551.868525981903,Manufahi
2018,1696.1002447605133,Manufahi
2019,1745.3237189352512,Manufahi
2020,2111.080118527387,Manufahi
2021,2723.0244629383087,Manufahi
2022,2699.821096049678,Manufahi
2023,2312.229736328125,Manufahi
2024,2645.66357336739,Manufahi
2000,1645.9392904639244,Quetzaltenango
2001,1558.2681087255478,Quetzaltenango
2002,1565.4130415916443,Quetzaltenango
2003,1272.1400256156921,Quetzaltenango
2004,1084.4054448604584,Quetzaltenango
2005,1590.0163778066635,Quetzaltenango
2006,1424.8789948225021,Quetzaltenango
2007,1283.2175604104996,Quetzaltenango
2008,1386.9383437633514,Quetzaltenango
2009,1048.3468223810196,Quetzaltenango
2010,1918.5724295377731,Quetzaltenango
2011,1866.3710232973099,Quetzaltenango
2012,1626.5467849969864,Quetzaltenango
2013,1704.8259652853012,Quetzaltenango
2014,1731.6029970645905,Quetzaltenango
2015,1417.0074657797813,Quetzaltenango
2016,1473.9338908195496,Quetzaltenango
2017,1685.1195196509361,Quetzaltenango
2018,1458.612474821508,Quetzaltenango
2019,1295.4186917329207,Quetzaltenango
2020,1507.5920941233635,Quetzaltenango
2021,1503.459842979908,Quetzaltenango
2022,1543.6351718902588,Quetzaltenango
2023,1292.3419144749641,Quetzaltenango
2024,1199.844194713165,Quetzaltenango
2000,2229.108112990856,Boke
2001,1949.6235306435603,Boke
2002,1913.9302831977436,Boke
2003,2384.1376096654567,Boke
2004,1961.5993489930406,Boke
2005,2095.5815026053697,Boke
2006,2188.5897856764495,Boke
2007,1808.6964190602303,Boke
2008,2093.6453293561935,Boke
2009,1958.514524529819,Boke
2010,2191.0557918978393,Boke
2011,2148.9730675406754,Boke
2012,2141.228797601959,Boke
2013,1886.9391362166803,Boke
2014,1759.5825272351503,Boke
2015,2171.88654574845,Boke
2016,1926.0484952341035,Boke
2017,2020.5988567192107,Boke
2018,1815.6836031684652,Boke
2019,1941.1403151229024,Boke
2020,2023.5020659535076,Boke
2021,1872.4094595318345,Boke
2022,1944.6224950462347,Boke
2023,2068.905490061268,Boke
2024,1827.5148550575327,Boke
2000,3100.5050041675568,Sulawesi Tenggara
2001,2593.7547260522842,Sulawesi Tenggara
2002,1881.1296050548553,Sulawesi Tenggara
2003,1946.1477955579758,Sulawesi Tenggara
2004,1746.4367088079453,Sulawesi Tenggara
2005,2452.280664563179,Sulawesi Tenggara
2006,2189.252349972725,Sulawesi Tenggara
2007,2096.7246432304382,Sulawesi Tenggara
2008,3022.050068438053,Sulawesi Tenggara
2009,2025.6032849550247,Sulawesi Tenggara
2010,3913.6060878038406,Sulawesi Tenggara
2011,2661.6084936857224,Sulawesi Tenggara
2012,2301.067310810089,Sulawesi Tenggara
2013,2813.5952380895615,Sulawesi Tenggara
2014,2485.1487567424774,Sulawesi Tenggara
2015,2304.1205611228943,Sulawesi Tenggara
2016,2829.7090241909027,Sulawesi Tenggara
2017,4194.802238345146,Sulawesi Tenggara
2018,2401.591165974736,Sulawesi Tenggara
2019,2527.1644594846293,Sulawesi Tenggara
2020,3276.547077059746,Sulawesi Tenggara
2021,3426.6403572559357,Sulawesi Tenggara
2022,3589.4657238200307,Sulawesi Tenggara
2023,2109.20239675045,Sulawesi Tenggara
2024,2984.729602575302,Sulawesi Tenggara
2000,537.9433077573776,Sokoto
2001,589.9462558659725,Sokoto
2002,641.2562810480595,Sokoto
2003,656.6573701170273,Sokoto
2004,614.2910418761894,Sokoto
2005,651.3605369329453,Sokoto
2006,785.3363914676011,Sokoto
2007,612.9893342405558,Sokoto
2008,681.477446436882,Sokoto
2009,400.03918083844474,Sokoto
2010,780.1247704327106,Sokoto
2011,533.0546908378601,Sokoto
2012,588.6682880520821,Sokoto
2013,519.3908462576801,Sokoto
2014,670.1502234339714,Sokoto
2015,601.2160552144051,Sokoto
2016,611.3870239795651,Sokoto
2017,506.71025639772415,Sokoto
2018,714.8242112211883,Sokoto
2019,625.0527455445826,Sokoto
2020,909.0986810470131,Sokoto
2021,538.0706396698952,Sokoto
2022,650.3398049455136,Sokoto
2023,663.00261926651,Sokoto
2024,778.1621475038883,Sokoto
2000,339.64944046735764,Hiraan
2001,209.12892670929432,Hiraan
2002,313.52747148275375,Hiraan
2003,241.94947263598442,Hiraan
2004,319.7116534858942,Hiraan
2005,217.4527928829193,Hiraan
2006,412.5679601877928,Hiraan
2007,253.02190458774567,Hiraan
2008,238.82617163658142,Hiraan
2009,313.7938873767853,Hiraan
2010,164.74829441308975,Hiraan
2011,393.1476014703512,Hiraan
2012,286.8241701722145,Hiraan
2013,413.99561746418476,Hiraan
2014,232.26607652008533,Hiraan
2015,382.0800773501396,Hiraan
2016,132.55327379703522,Hiraan
2017,230.44120413064957,Hiraan
2018,293.9897364774937,Hiraan
2019,411.79932677330726,Hiraan
2020,315.2814138070716,Hiraan
2021,185.26057881116867,Hiraan
2022,179.28689678013325,Hiraan
2023,521.222011089325,Hiraan
2024,276.05700108813744,Hiraan
2000,1786.9308975934982,Mato Grosso
2001,1556.3781872987747,Mato Grosso
2002,1635.066254913807,Mato Grosso
2003,2061.978888273239,Mato Grosso
2004,1954.971705198288,Mato Grosso
2005,1894.600965499878,Mato Grosso
2006,1966.3439778089523,Mato Grosso
2007,1800.5389618873596,Mato Grosso
2008,1971.9433393478394,Mato Grosso
2009,1797.1237261295319,Mato Grosso
2010,1661.7534660995007,Mato Grosso
2011,2092.1897929906845,Mato Grosso
2012,1703.699194908142,Mato Grosso
2013,2397.8374910354614,Mato Grosso
2014,2178.4314658641815,Mato Grosso
2015,1697.3970456123352,Mato Grosso
2016,2288.240035533905,Mato Grosso
2017,1929.733282327652,Mato Grosso
2018,2584.8302228450775,Mato Grosso
2019,2362.071667432785,Mato Grosso
2020,2006.7155127494811,Mato Grosso
2021,2627.8942395448685,Mato Grosso
2022,1985.3805554360151,Mato Grosso
2023,1869.443363904953,Mato Grosso
2024,2246.226567912847,Mato Grosso
2000,1890.8230536654592,Enugu
2001,1529.0759477615356,Enugu
2002,1824.7232519686222,Enugu
2003,1901.3470299690962,Enugu
2004,1689.3679125905037,Enugu
2005,1639.793036006391,Enugu
2006,1937.1176032423973,Enugu
2007,1868.6312293410301,Enugu
2008,2049.5250982642174,Enugu
2009,1903.7981795668602,Enugu
2010,1969.8996642827988,Enugu
2011,1786.0590755939484,Enugu
2012,1954.7736185267568,Enugu
2013,1625.909165173769,Enugu
2014,1703.3930439651012,Enugu
2015,1599.4729744195938,Enugu
2016,1839.7295417785645,Enugu
2017,1713.744121670723,Enugu
2018,1995.4865138530731,Enugu
2019,2013.5122351646423,Enugu
2020,1591.6448591798544,Enugu
2021,1740.8812378644943,Enugu
2022,1823.2815035283566,Enugu
2023,1916.0585007667542,Enugu
2024,1553.2325810082257,Enugu
2000,1527.8053442239761,Zhejiang
2001,1435.950236082077,Zhejiang
2002,1819.611531496048,Zhejiang
2003,1095.3180657625198,Zhejiang
2004,1148.046415090561,Zhejiang
2005,1477.571614921093,Zhejiang
2006,1471.633248090744,Zhejiang
2007,1452.847437620163,Zhejiang
2008,1437.5071331858635,Zhejiang
2009,1515.1816831827164,Zhejiang
2010,2119.458425760269,Zhejiang
2011,1548.7179109454155,Zhejiang
2012,2000.5026862621307,Zhejiang
2013,1643.4950479120016,Zhejiang
2014,2029.0367659926414,Zhejiang
2015,2027.3715162277222,Zhejiang
2016,2064.28594827652,Zhejiang
2017,1812.949854016304,Zhejiang
2018,1636.1449420452118,Zhejiang
2019,1826.9817762913037,Zhejiang
2020,1892.8080740869045,Zhejiang
2021,1959.0015611052513,Zhejiang
2022,1519.7939871922135,Zhejiang
2023,1436.5021280646324,Zhejiang
2024,1873.4504630246665,Zhejiang
2000,3464.6246984004974,Kalimantan Barat
2001,3354.315103292465,Kalimantan Barat
2002,2890.237774848938,Kalimantan Barat
2003,2875.769380092621,Kalimantan Barat
2004,3106.6871577501297,Kalimantan Barat
2005,3012.586156845093,Kalimantan Barat
2006,2585.149829149246,Kalimantan Barat
2007,3416.250089406967,Kalimantan Barat
2008,3203.716527223587,Kalimantan Barat
2009,3380.493591070175,Kalimantan Barat
2010,4072.3664132356644,Kalimantan Barat
2011,3424.602839112282,Kalimantan Barat
2012,3354.822321534157,Kalimantan Barat
2013,3445.779327273369,Kalimantan Barat
2014,3019.9299578666687,Kalimantan Barat
2015,3148.777312040329,Kalimantan Barat
2016,3751.494375705719,Kalimantan Barat
2017,3657.3066096305847,Kalimantan Barat
2018,3263.424934340059,Kalimantan Barat
2019,2973.3354927301407,Kalimantan Barat
2020,3703.278607866261,Kalimantan Barat
2021,3761.536250472069,Kalimantan Barat
2022,3892.372041940689,Kalimantan Barat
2023,2966.1660194396973,Kalimantan Barat
2024,3915.866671395769,Kalimantan Barat
2000,3110.374176979065,Agusan del Norte
2001,3195.7785474061966,Agusan del Norte
2002,2083.7897176742554,Agusan del Norte
2003,2504.480928301811,Agusan del Norte
2004,2002.6653053760529,Agusan del Norte
2005,2225.333595752716,Agusan del Norte
2006,2285.0715292692184,Agusan del Norte
2007,2798.248420238495,Agusan del Norte
2008,3281.5915682315826,Agusan del Norte
2009,3284.666523694992,Agusan del Norte
2010,2398.524612426758,Agusan del Norte
2011,4372.929718255997,Agusan del Norte
2012,2945.0766541957855,Agusan del Norte
2013,3313.0718669891357,Agusan del Norte
2014,3429.2121020555496,Agusan del Norte
2015,2056.357519388199,Agusan del Norte
2016,2173.857838869095,Agusan del Norte
2017,4021.3094091415405,Agusan del Norte
2018,2714.660396158695,Agusan del Norte
2019,1985.987978072837,Agusan del Norte
2020,2366.6942652463913,Agusan del Norte
2021,4087.4009763002396,Agusan del Norte
2022,3813.686690568924,Agusan del Norte
2023,3544.8686397075653,Agusan del Norte
2024,2332.6925091445446,Agusan del Norte
2000,398.58571141958237,Khenchela
2001,344.4463543891907,Khenchela
2002,354.2345515489578,Khenchela
2003,549.6814035177231,Khenchela
2004,573.2299734354019,Khenchela
2005,309.6771743297577,Khenchela
2006,437.1365144252777,Khenchela
2007,422.5651696920395,Khenchela
2008,411.51611614227295,Khenchela
2009,479.3406563401222,Khenchela
2010,394.2202144265175,Khenchela
2011,432.3123668432236,Khenchela
2012,359.0679349899292,Khenchela
2013,385.1817719936371,Khenchela
2014,357.36005011200905,Khenchela
2015,378.7501149177551,Khenchela
2016,310.1860889196396,Khenchela
